action,action_reason,classification_confidence,classification_status,dispute_id,elapsed_s,expected_outcome,failure_kind,final_score,friendly_fraud_suspect,outcome,predicted_category,suspicion_score,true_category,vague_description,verdict
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-000386,0.032,favor_merchant,deferred,-0.103,False,escalate,QD-06,0.0,QD-06,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-000387,0.043,favor_merchant,deferred,0.024,False,escalate,QD-05,0.0,QD-05,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-000389,0.024,favor_cardholder,deferred,-0.005,False,escalate,SP-03,0.0,SP-03,,deferred
request_more_evidence,insufficient_evidence,0.92,auto_classified,D-000391,0.022,favor_merchant,deferred,-0.087,False,inconclusive,AR-03,0.0,AR-03,,deferred
request_more_evidence,insufficient_evidence,0.947,auto_classified,D-000395,0.02,favor_merchant,deferred,-0.085,False,inconclusive,SP-05,0.0,SP-05,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-000397,0.019,favor_merchant,deferred,0.365,False,inconclusive,NR-03,0.0,NR-03,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-000402,0.021,favor_cardholder,deferred,-0.065,False,escalate,BA-08,0.0,BA-08,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-000405,0.023,favor_merchant,deferred,-0.09,False,inconclusive,AR-02,0.0,AR-02,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-000406,0.021,favor_cardholder,deferred,0.135,False,inconclusive,AR-02,0.0,AR-02,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-000407,0.021,favor_cardholder,deferred,-0.065,False,escalate,BA-08,0.0,BA-08,,deferred
escalate_to_analyst,integrity_signals_detected,0.786,auto_classified,D-000409,0.023,favor_cardholder,deferred,0.19,False,escalate,CR-06,0.7,CR-06,,deferred
escalate_to_analyst,integrity_signals_detected,0.93,auto_classified,D-000410,0.044,favor_merchant,deferred,0.134,False,escalate,QD-02,0.7,QD-02,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-000412,0.019,favor_cardholder,deferred,0.18,False,inconclusive,,0.0,NR-03,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-000416,0.023,favor_cardholder,deferred,0.387,False,inconclusive,NR-03,0.0,NR-03,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-000420,0.042,favor_cardholder,deferred,0.371,False,inconclusive,QD-06,0.0,QD-06,,deferred
request_more_evidence,insufficient_evidence,0.93,auto_classified,D-000422,0.045,favor_cardholder,deferred,0.602,False,inconclusive,QD-02,0.0,QD-02,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-000423,0.023,favor_cardholder,deferred,-0.03,False,inconclusive,,0.0,NR-02,,deferred
request_more_evidence,insufficient_evidence,0.786,auto_classified,D-000425,0.024,favor_cardholder,deferred,0.19,False,inconclusive,CR-06,0.0,CR-06,,deferred
request_more_evidence,insufficient_evidence,0.947,auto_classified,D-000426,0.021,favor_merchant,deferred,-0.114,False,inconclusive,SP-01,0.0,SP-01,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.716,auto_classified,D-000427,0.021,favor_merchant,deferred,0.143,False,escalate,SP-07,0.0,SP-07,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.05,unclassified,D-000428,0.022,favor_cardholder,deferred,0.015,False,escalate,,0.0,SP-06,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-000432,0.019,favor_merchant,deferred,0.38,False,inconclusive,NR-03,0.0,NR-03,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-000434,0.021,favor_cardholder,deferred,0.158,False,inconclusive,,0.0,AR-02,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-000441,0.018,favor_cardholder,deferred,0.225,False,escalate,NR-01,0.0,NR-01,,deferred
request_more_evidence,insufficient_evidence,0.947,auto_classified,D-000442,0.019,favor_cardholder,deferred,-0.11,False,inconclusive,SP-01,0.0,SP-01,,deferred
escalate_to_analyst,integrity_signals_detected,0.947,auto_classified,D-000445,0.019,favor_merchant,deferred,-0.114,False,escalate,SP-01,0.7,SP-01,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-000450,0.023,favor_cardholder,deferred,0.387,False,inconclusive,NR-05,0.0,NR-05,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-000453,0.023,favor_merchant,deferred,-0.108,False,escalate,QD-03,0.0,QD-03,,deferred
request_more_evidence,insufficient_evidence,0.92,auto_classified,D-000455,0.021,favor_merchant,deferred,-0.065,False,inconclusive,AR-03,0.0,AR-03,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-000461,0.042,favor_merchant,deferred,-0.015,False,escalate,QD-06,0.0,QD-06,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-000462,0.022,favor_cardholder,deferred,-0.03,False,inconclusive,,0.0,BA-07,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-000464,0.04,favor_merchant,deferred,-0.054,False,escalate,QD-01,0.0,QD-01,,deferred
escalate_to_analyst,integrity_signals_detected,0.96,auto_classified,D-000466,0.04,favor_merchant,deferred,-0.082,False,escalate,QD-06,0.7,QD-06,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.947,auto_classified,D-000467,0.022,favor_cardholder,deferred,0.087,False,escalate,SP-06,0.0,SP-06,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-000468,0.021,favor_cardholder,deferred,0.135,False,inconclusive,,0.0,SP-01,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-000474,0.043,favor_merchant,deferred,0.024,False,escalate,QD-05,0.0,QD-05,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-000477,0.024,favor_cardholder,deferred,0.117,False,inconclusive,CR-04,0.0,CR-04,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-000485,0.022,favor_cardholder,deferred,-0.053,False,inconclusive,AR-01,0.0,AR-01,,deferred
request_more_evidence,insufficient_evidence,0.93,auto_classified,D-000489,0.045,favor_cardholder,deferred,0.449,False,inconclusive,QD-02,0.0,QD-02,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-000490,0.023,favor_merchant,deferred,0.135,False,inconclusive,,0.0,NR-01,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-000493,0.022,favor_merchant,deferred,-0.04,False,inconclusive,SP-04,0.0,SP-04,,deferred
escalate_to_analyst,integrity_signals_detected,0.96,auto_classified,D-000494,0.025,favor_cardholder,deferred,0.387,False,escalate,NR-05,0.7,NR-05,,deferred
escalate_to_analyst,integrity_signals_detected,0.753,auto_classified,D-000495,0.023,favor_cardholder,deferred,0.387,False,escalate,NR-03,0.6,NR-03,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-000496,0.026,favor_merchant,deferred,-0.095,False,inconclusive,BA-03,0.0,BA-03,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-000499,0.023,favor_cardholder,deferred,0.402,False,inconclusive,NR-03,0.0,NR-03,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-000500,0.021,favor_merchant,deferred,0.135,False,inconclusive,,0.0,AR-02,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-000506,0.02,favor_merchant,deferred,-0.11,False,inconclusive,SP-02,0.0,SP-02,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-000509,0.021,favor_cardholder,deferred,0.158,False,inconclusive,,0.0,AR-03,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-000510,0.042,favor_cardholder,deferred,0.562,False,inconclusive,QD-06,0.0,QD-06,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-000512,0.02,favor_cardholder,deferred,-0.005,False,escalate,SP-03,0.0,SP-03,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-000513,0.022,favor_cardholder,deferred,-0.053,False,inconclusive,AR-01,0.0,AR-01,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-000516,0.021,favor_cardholder,deferred,-0.095,False,inconclusive,SP-02,0.0,SP-02,,deferred
request_more_evidence,insufficient_evidence,0.907,auto_classified,D-000519,0.022,favor_cardholder,deferred,0.387,False,inconclusive,NR-05,0.0,NR-05,,deferred
escalate_to_analyst,integrity_signals_detected,0.947,auto_classified,D-000522,0.021,favor_cardholder,deferred,0.6,False,escalate,BA-06,0.7,BA-06,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-000525,0.038,favor_merchant,deferred,-0.022,False,escalate,QD-06,0.0,QD-06,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-000526,0.021,favor_merchant,deferred,-0.14,False,escalate,SP-03,0.0,SP-03,,deferred
escalate_to_analyst,integrity_signals_detected,0.93,auto_classified,D-000528,0.023,favor_merchant,deferred,-0.108,False,escalate,QD-03,0.7,QD-03,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-000533,0.023,favor_merchant,deferred,-0.11,False,inconclusive,BA-03,0.0,BA-03,,deferred
request_more_evidence,insufficient_evidence,0.93,auto_classified,D-000534,0.045,favor_cardholder,deferred,0.57,False,inconclusive,QD-06,0.0,QD-06,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-000536,0.04,favor_merchant,deferred,0.277,False,escalate,QD-05,0.0,QD-05,,deferred
request_more_evidence,insufficient_evidence,0.92,auto_classified,D-000537,0.019,favor_cardholder,deferred,0.158,False,inconclusive,AR-03,0.0,AR-03,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-000538,0.018,favor_cardholder,deferred,-0.11,False,inconclusive,SP-02,0.0,SP-02,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-000540,0.027,favor_cardholder,deferred,-0.053,False,inconclusive,,0.0,BA-03,,deferred
request_more_evidence,insufficient_evidence,0.93,auto_classified,D-000541,0.043,favor_merchant,deferred,0.134,False,inconclusive,QD-02,0.0,QD-02,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.753,auto_classified,D-000542,0.021,favor_cardholder,deferred,0.225,False,escalate,NR-01,0.0,NR-01,,deferred
escalate_to_analyst,integrity_signals_detected,0.939,auto_classified,D-000543,0.021,favor_cardholder,deferred,-0.095,False,escalate,SP-02,0.8,SP-02,,deferred
escalate_to_analyst,integrity_signals_detected,0.96,auto_classified,D-000544,0.02,favor_cardholder,deferred,0.415,False,escalate,NR-01,0.65,NR-01,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.753,auto_classified,D-000546,0.019,favor_cardholder,deferred,0.225,False,escalate,NR-01,0.0,NR-01,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-000555,0.02,favor_merchant,deferred,-0.09,False,inconclusive,AR-02,0.0,AR-02,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.753,auto_classified,D-000558,0.02,favor_cardholder,deferred,0.24,False,escalate,NR-01,0.0,NR-01,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-000560,0.022,favor_merchant,deferred,-0.053,False,inconclusive,,0.0,BA-01,,deferred
request_more_evidence,insufficient_evidence,0.947,auto_classified,D-000561,0.022,favor_merchant,deferred,-0.114,False,inconclusive,SP-01,0.0,SP-01,,deferred
escalate_to_analyst,integrity_signals_detected,0.947,auto_classified,D-000564,0.023,favor_cardholder,deferred,0.58,False,escalate,NR-04,0.7,NR-04,,deferred
request_more_evidence,insufficient_evidence,0.92,auto_classified,D-000566,0.022,favor_merchant,deferred,-0.087,False,inconclusive,AR-03,0.0,AR-03,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-000567,0.042,favor_merchant,deferred,-0.022,False,escalate,QD-06,0.0,QD-06,,deferred
escalate_to_analyst,integrity_signals_detected,0.907,auto_classified,D-000571,0.021,favor_cardholder,deferred,0.387,False,escalate,NR-05,0.6,NR-05,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-000572,0.042,favor_merchant,deferred,-0.054,False,escalate,QD-01,0.0,QD-01,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-000574,0.022,favor_cardholder,deferred,0.402,False,inconclusive,NR-03,0.0,NR-03,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.753,auto_classified,D-000576,0.02,favor_cardholder,deferred,0.225,False,escalate,NR-01,0.0,NR-01,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-000579,0.042,favor_cardholder,deferred,0.364,False,inconclusive,QD-06,0.0,QD-06,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-000582,0.021,favor_cardholder,deferred,-0.053,False,inconclusive,AR-01,0.0,AR-01,,deferred
escalate_to_analyst,integrity_signals_detected,0.96,auto_classified,D-000585,0.022,favor_cardholder,deferred,0.132,False,escalate,CR-04,0.6,CR-04,,deferred
request_more_evidence,insufficient_evidence,0.93,auto_classified,D-000587,0.021,favor_merchant,deferred,0.19,False,inconclusive,CR-01,0.0,CR-01,,deferred
escalate_to_analyst,integrity_signals_detected,0.96,auto_classified,D-000589,0.043,favor_merchant,deferred,0.031,False,escalate,QD-05,0.6,QD-05,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-000590,0.022,favor_cardholder,deferred,0.365,False,inconclusive,NR-01,0.0,NR-01,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-000591,0.023,favor_cardholder,deferred,0.117,False,inconclusive,CR-04,0.0,CR-04,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-000597,0.022,favor_cardholder,deferred,-0.03,False,inconclusive,AR-01,0.0,AR-01,,deferred
request_more_evidence,insufficient_evidence,0.92,auto_classified,D-000601,0.021,favor_merchant,deferred,0.205,False,inconclusive,CR-01,0.0,CR-01,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-000602,0.021,favor_merchant,deferred,0.045,False,inconclusive,AR-01,0.0,AR-01,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.753,auto_classified,D-000604,0.02,favor_cardholder,deferred,0.24,False,escalate,NR-01,0.0,NR-01,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-000606,0.021,favor_merchant,deferred,-0.095,False,inconclusive,SP-02,0.0,SP-02,,deferred
escalate_to_analyst,integrity_signals_detected,0.05,unclassified,D-000607,0.02,favor_cardholder,deferred,0.135,False,escalate,,0.8,QD-02,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.93,auto_classified,D-000608,0.041,favor_cardholder,deferred,0.046,False,escalate,QD-03,0.0,QD-03,,deferred
request_more_evidence,insufficient_evidence,0.92,auto_classified,D-000612,0.022,favor_cardholder,deferred,0.135,False,inconclusive,AR-03,0.0,AR-03,,deferred
request_more_evidence,insufficient_evidence,0.753,auto_classified,D-000613,0.021,favor_merchant,deferred,0.38,False,inconclusive,NR-03,0.0,NR-03,,deferred
escalate_to_analyst,integrity_signals_detected,0.96,auto_classified,D-000614,0.022,favor_cardholder,deferred,0.132,False,escalate,CR-04,0.7,CR-04,,deferred
request_more_evidence,insufficient_evidence,0.753,auto_classified,D-000615,0.021,favor_merchant,deferred,0.365,False,inconclusive,NR-03,0.0,NR-03,,deferred
request_more_evidence,insufficient_evidence,0.93,auto_classified,D-000616,0.041,favor_merchant,deferred,-0.089,False,inconclusive,QD-02,0.0,QD-02,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-000619,0.024,favor_merchant,deferred,-0.213,False,inconclusive,CR-04,0.0,CR-04,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-000621,0.021,favor_cardholder,deferred,0.135,False,inconclusive,,0.0,QD-01,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-000624,0.042,favor_merchant,deferred,-0.089,False,inconclusive,QD-02,0.0,QD-02,,deferred
request_more_evidence,insufficient_evidence,0.939,auto_classified,D-000626,0.022,favor_cardholder,deferred,-0.11,False,inconclusive,SP-02,0.0,SP-02,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-000627,0.022,favor_cardholder,deferred,-0.053,False,inconclusive,,0.0,QD-03,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.907,auto_classified,D-000628,0.02,favor_cardholder,deferred,-0.08,False,escalate,BA-08,0.0,BA-08,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-000629,0.021,favor_cardholder,deferred,0.135,False,inconclusive,,0.0,CR-03,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-000630,0.021,favor_cardholder,deferred,-0.03,False,inconclusive,,0.0,SP-08,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-000631,0.023,favor_cardholder,deferred,0.132,False,inconclusive,CR-04,0.0,CR-04,,deferred
request_more_evidence,insufficient_evidence,0.96,auto_classified,D-000633,0.021,favor_merchant,deferred,0.38,False,inconclusive,NR-03,0.0,NR-03,,deferred
escalate_to_analyst,integrity_signals_detected,0.939,auto_classified,D-000637,0.019,favor_merchant,deferred,-0.09,False,escalate,AR-02,0.7,AR-02,,deferred
request_more_evidence,insufficient_evidence,0.93,auto_classified,D-000642,0.038,favor_merchant,deferred,-0.089,False,inconclusive,QD-02,0.0,QD-02,,deferred
request_more_evidence,insufficient_evidence,0.894,auto_classified,D-000643,0.021,favor_merchant,deferred,-0.103,False,inconclusive,CR-05,0.0,CR-05,,deferred
request_more_evidence,insufficient_evidence,0.05,unclassified,D-000645,0.019,favor_cardholder,deferred,-0.053,False,inconclusive,,0.0,BA-03,,deferred
escalate_to_analyst,evidence_inconclusive_human_review,0.96,auto_classified,D-000646,0.036,favor_merchant,deferred,-0.114,False,escalate,QD-01,0.0,QD-01,,deferred
